Calendar_Date,Algorithmic_Forecast_Value,Lower_Risk_Bound,Upper_Risk_Bound,Underlying_Macro_Trend,Actual_Market_Value
2025-04-30,98955.38079622506,92534.15002722076,105337.48222051957,94656.93749116566,94207.3125
2025-05-01,99081.976221005,92705.89035855996,106059.19002851428,94950.34407563909,96492.3359375
2025-05-02,99420.7337565982,93167.6450996085,105954.10639875339,95243.75066011246,96910.0703125
2025-05-03,99755.03967321549,93601.97173406529,105976.94223568247,95537.15724458588,95891.796875
2025-05-04,100179.69033284334,93629.64891496484,106548.02254100381,95830.56382905925,94315.9765625
2025-05-05,100712.35026892985,94221.49214837639,106745.70386330273,96123.97041353262,94748.0546875
2025-05-06,100972.88656628125,94082.87209416639,106785.89899722538,96417.37699800605,96802.4765625
2025-05-07,101524.44867452401,94972.29244928293,107826.94715516675,96710.78358247942,97032.3203125
2025-05-08,101595.12299770719,95489.05570139697,107818.79807281814,97004.1901669529,103241.4609375
2025-05-09,101877.91827622776,95239.95719517946,108425.52544709876,97297.59675142627,102970.8515625
2025-05-10,102157.4298518658,95657.27307315837,108324.22760404692,97591.0033358997,104696.328125
2025-05-11,102529.50482623909,96022.72252318045,108859.21406907916,97884.40992037307,104106.359375
2025-05-12,103012.66024867923,96687.95907827253,109351.92752538456,98177.8165048465,102812.953125
2025-05-13,103227.38450881619,96700.71433659244,109497.1430194764,98471.22308931987,104169.8125
2025-05-14,103737.19225231855,97032.64904131634,109642.97316287586,98764.62967379329,103539.4140625
2025-05-15,103770.26309873548,97121.39510846419,109871.03420675384,99058.03625826666,103744.640625
2025-05-16,104019.42083317913,97183.37048798452,110695.7333828467,99351.44284274009,103489.2890625
2025-05-17,104268.80151357672,98173.01837398861,110612.3478194328,99644.84942721346,103191.0859375
2025-05-18,104613.53253573886,98288.8609725639,110948.98238519524,99938.25601168688,106446.0078125
2025-05-19,105071.17450044939,98502.19342777519,111508.1693688445,100231.66259616025,105606.1796875
2025-05-20,105261.05544772993,99168.71067974175,112191.62185812152,100525.06918063368,106791.0859375
2025-05-21,105745.36686344577,99377.22051389591,112309.02238201143,100818.47576510705,109678.078125
2025-05-22,105750.85054564252,99345.49351741548,112270.49385511327,101111.88234958048,111673.28125
2025-05-23,105968.83156611466,99704.41650648405,112263.67199803257,101405.28893405391,107287.796875
2025-05-24,106181.94412959702,99696.07807111816,112291.47910564498,101698.69551852728,107791.15625
2025-05-25,106483.87057863297,100163.21728761701,113266.94680814014,101992.10210300071,109035.390625
2025-05-26,106890.84349285047,100843.04692289852,112903.93053845062,102285.50868747408,109440.3671875
2025-05-27,107021.03850822627,100462.83005498094,113330.51580299175,102578.9152719475,108994.640625
2025-05-28,107435.72533708732,100994.51672271642,113423.17992312211,102872.32185642087,107802.328125
2025-05-29,107361.00422642764,100474.01742976552,113752.37275440658,103165.72844089441,105641.7578125
2025-05-30,107487.88137665467,100995.932586036,113779.03765615472,103459.13502943279,103998.5703125
2025-05-31,107599.02857228403,101052.73057142024,114556.34315502572,103752.54161797128,104638.09375
2025-06-01,107788.54601898642,101259.57503042632,113989.06011738763,104045.94820650967,105652.1015625
2025-06-02,108073.47727986738,102130.49548907235,114689.26295859975,104339.35479504816,105881.53125
2025-06-03,108073.20325565932,101820.73873074999,114819.72272257911,104632.76138358655,105432.46875
2025-06-04,108350.58232407786,102134.62451652372,114558.89453521998,104926.16797212504,104731.984375
2025-06-05,108133.66387014836,101800.69226026628,114713.54924998988,105219.57456066342,101575.953125
2025-06-06,108115.72908089284,102374.4982954524,114204.8632557484,105512.9811492018,104390.34375
2025-06-07,108082.00498722265,101689.21203350129,114509.12897062587,105806.3877377403,105615.625
2025-06-08,108129.37175755105,101437.34648230298,114523.43749722005,106099.79432627867,105793.6484375
2025-06-09,108277.8135406422,101819.51398640819,114736.40188282436,106393.20091481716,110294.1015625
2025-06-10,108149.74142350008,101330.07489770296,114364.66651791905,106686.60750335555,110257.234375
2025-06-11,108311.05749775695,102292.41400144162,115277.91082144617,106980.01409189405,108686.625
2025-06-12,107992.789321377,102007.32027066038,114591.12519098545,107273.42068043242,105929.0546875
2025-06-13,107891.05082697752,101483.13657088741,114512.13786992006,107566.82726897091,106090.96875
2025-06-14,107793.67789840823,101380.55447155709,114097.01196987981,107860.2338575093,105472.40625
2025-06-15,107799.860855212,101223.25762494194,114988.43368322925,108153.6404460478,105552.0234375
2025-06-16,107931.52630887338,101546.57661549364,114216.94527047855,108447.04703458618,106796.7578125
2025-06-17,107812.5989905775,101814.31170700883,113995.65680823027,108740.45362312462,104601.1171875
2025-06-18,108010.01438509124,101807.56524399105,114212.5864088782,109033.86021166305,104883.328125
2025-06-19,107755.31305043586,101494.83157193825,114088.64119080735,109327.26680020148,104684.2890625
2025-06-20,107744.57397075713,101289.61858621133,114195.90908374463,109620.67338873993,103309.6015625
2025-06-21,107765.03612286464,100829.58992751632,114109.75062717518,109914.0799772783,102257.40625
2025-06-22,107914.73108675494,102080.59690557151,114979.42994057864,110207.4865658168,100987.140625
2025-06-23,108213.87936600232,101699.39324188573,114397.54669157139,110500.89315435519,105577.7734375
2025-06-24,108284.180821704,101702.15548604111,114693.83116877158,110794.29974289368,106045.6328125
2025-06-25,108689.86946247141,102153.21012435427,114691.66693196759,111087.70633143205,107361.2578125
2025-06-26,108659.3624956119,102299.35720892753,115265.88468823362,111381.11291997055,106960.0
2025-06-27,108885.25965453078,102801.61802379867,115321.085673918,111674.51950850894,107088.4296875
2025-06-28,109151.0403279179,102838.6152938009,115665.78894968131,111967.92609704737,107327.703125
2025-06-29,109550.77938814739,103394.36471964508,116490.42358878735,112261.33268558582,108385.5703125
2025-06-30,110100.63222713838,103902.31553719132,116558.4710410653,112554.73927412425,107135.3359375
2025-07-01,110418.21708055286,104281.30329207749,116938.1297948225,112848.14586266268,105698.28125
2025-07-02,111063.76245986532,104780.1945099681,117437.52769743121,113141.55245120112,108859.3203125
2025-07-03,111261.84714239626,104434.18178580553,117673.25534936092,113434.95903973957,109647.9765625
2025-07-04,111701.48631655182,104323.39701797171,117993.51224326302,113728.365628278,108034.3359375
2025-07-05,112162.9090958977,105247.63845891091,118075.56971866357,114021.77221681643,108231.1796875
2025-07-06,112737.34615930007,106475.61577693379,118979.6404392597,114315.17880535482,109232.0703125
2025-07-07,113438.57611804298,106707.35170743043,119054.68767135171,114608.58539389331,108299.8515625
2025-07-08,113882.35707103247,107465.86478520726,120276.87762658122,114901.99198243169,108950.2734375
2025-07-09,114627.60988205616,108294.99265601301,121155.69660459938,115195.39857097014,111326.5546875
2025-07-10,114898.17971483778,108240.33182025302,121279.16540013028,115488.80515950857,115987.203125
2025-07-11,115382.92890669456,108802.3975862009,121249.19067634414,115782.211748047,117516.9921875
2025-07-12,115862.50629082833,109272.737999075,122345.28440575348,116075.61833658545,117435.2265625
2025-07-13,116429.11203720681,110099.06386614224,122912.09769731031,116369.02492512389,119116.1171875
2025-07-14,117098.00733305381,110198.71047727161,123706.79284340782,116662.43151366232,119849.703125
2025-07-15,117486.89647118816,111019.53898121927,123608.47060233002,116955.83810220075,117777.1875
2025-07-16,118157.04934246969,112023.95344422803,124550.79703134052,117249.2446907392,118738.5078125
2025-07-17,118334.99264359425,112106.72741839034,124937.68885767974,117542.65127927763,119289.84375
2025-07-18,118712.5249184789,112985.77015541373,125809.1332201095,117836.05786781607,118003.2265625
2025-07-19,119073.40278394811,112640.03643884402,125401.29146801628,118129.46445635452,117939.9765625
2025-07-20,119513.0197886583,113316.06086572203,125954.48711736238,118422.87104489295,117300.7890625
2025-07-21,119579.77619015226,113452.37487293915,126142.91168465854,118246.2241486192,117439.5390625
2025-07-22,119364.53708957107,112808.37590456034,125547.74058701968,118069.57725234545,119995.4140625
2025-07-23,119431.51444730957,113214.10584190993,126053.23907717036,117892.93035607172,118754.9609375
2025-07-24,119009.93837301157,112728.00213547701,125482.84560370758,117716.28345979795,118368.0
2025-07-25,118794.0074124457,111682.58129634819,124976.60517570263,117539.63656352423,117635.8828125
2025-07-26,118569.52043068554,112136.77627561205,125497.07368677543,117362.98966725047,117947.3671875
2025-07-27,118433.51298902856,111980.13886306892,125175.33846802685,117186.34277097673,119448.4921875
2025-07-28,118405.65107667707,112373.85933644076,125159.26107914242,117009.69587470297,117924.4765625
2025-07-29,118107.5129156064,112034.85337017762,124400.30947145421,116833.04897842923,117922.1484375
2025-07-30,118103.62950466282,111246.03670895264,124790.6741759087,116656.40208215547,117831.1875
2025-07-31,117623.11432681195,111237.04760843255,123805.53613206025,116479.75518588175,115758.203125
2025-08-01,117359.63883307902,110392.03943256258,123667.22986548007,116303.10828960798,113320.0859375
2025-08-02,117098.10188976146,110671.54764852296,123884.70406922777,116126.46139333425,112526.9140625
2025-08-03,116934.31479152307,110760.85665380224,123451.64017285116,115949.81449706048,114217.671875
2025-08-04,116886.4530789934,110642.60743377275,123080.8914774777,115773.16760078675,115071.8828125
2025-08-05,116574.40397819185,109932.06921444998,122838.35261288866,115596.520704513,114141.4453125
2025-08-06,116560.87800516063,110398.41885735125,123037.76978283655,115419.87380823925,115028.0
2025-08-07,116073.11287941098,109734.66366827513,122755.87544779212,115243.22691196552,117496.8984375
2025-08-08,115802.9239902329,109463.15721035791,121968.5091842934,115066.58001569175,116688.7265625
2025-08-09,115533.44721514975,108612.46646554332,122204.33342609685,114889.93311941803,116500.359375
2025-08-10,115358.89335994402,109557.43716334362,121696.31408434697,114713.28622314427,119306.7578125
2025-08-11,115296.06325019908,109030.6065241781,121418.8441940869,114536.63932687053,118731.4453125
2025-08-12,114963.75027435985,108628.75089361148,121299.21431533305,114359.99243059677,120172.90625
2025-08-13,114923.89715701492,109334.68678362841,121063.1504518161,114183.34553432303,123344.0625
2025-08-14,114403.33364767932,108089.80033929805,120601.1580276261,114006.69863804927,118359.578125
2025-08-15,114093.84826207324,107479.16032970166,119997.19864469161,113830.05174177555,117398.3515625
2025-08-16,113778.93915365345,107240.8474497594,120599.52548046806,113653.40484550178,117491.3515625
2025-08-17,113553.56307189664,107281.07600344102,120393.83627783522,113476.75794922805,117453.0625
2025-08-18,113435.6315435954,107031.33151031286,120293.77963295857,113300.1110529543,116252.3125
2025-08-19,113045.381601137,106355.80075843091,119207.40215716716,113123.46415668055,112831.1796875
2025-08-20,112946.48876367036,106287.66716323221,119115.48354586604,112946.8172604068,114274.7421875
2025-08-21,112367.75026063435,105576.88097389159,118624.60439781297,112770.17036413305,112419.03125
2025-08-22,112003.09327793604,105692.37276530583,117947.48743257398,112593.52346785933,116874.0859375
2025-08-23,111638.2552388871,104705.87084501787,118130.4363236162,112416.87657158557,115374.328125
2025-08-24,111370.45724473253,104386.32103813895,117601.71858398526,112240.22967531183,113458.4296875
2025-08-25,111219.82214914147,104567.71878181027,116993.08171641828,112063.58277903807,110124.3515625
2025-08-26,110808.66702866685,104125.3150732435,117413.83324967712,111886.93588276433,111802.65625
2025-08-27,110702.54022019071,104047.75598678598,117516.63633837666,111710.28898649057,111222.0625
2025-08-28,110131.8333326265,103616.21701198288,116562.40755391985,111533.64209021685,112544.8046875
2025-08-29,109791.72531050301,103539.07300422696,116384.2759235469,111356.99519394308,108410.8359375
2025-08-30,109468.80766830803,102637.26662988418,115772.73078550435,111180.34829766935,108808.0703125
2025-08-31,109260.71387188887,102640.48515793007,115357.45998517823,111003.70140139558,108236.7109375
2025-09-01,109187.50587975618,102700.50069113652,115700.88222644532,110827.05450512185,109250.59375
2025-09-02,108870.94878326794,102366.54323248297,115298.26061501387,110650.4076088481,111200.5859375
2025-09-03,108875.54449387976,102646.90524462216,115470.33330515464,110473.76071257435,111723.2109375
2025-09-04,108430.15523554989,102199.11152641475,115167.8409657554,110297.1138163006,110723.6015625
2025-09-05,108227.97383029216,101849.63098155445,114247.20050102138,110120.46692002685,110650.984375
2025-09-06,108053.18936445382,101935.79373283804,114427.1232337122,109943.82002375313,110224.6953125
2025-09-07,108000.67025094786,101465.84039136804,114348.36634691503,109767.17312747937,111167.6171875
2025-09-08,108087.41633410158,101476.1655778344,114957.08693401341,109590.52623120563,112071.4296875
2025-09-09,107931.90924159581,101665.81744945992,114351.81466422534,109413.87933493187,111530.546875
2025-09-10,108095.22987666538,101698.94501039026,114622.43934087941,109237.23243865813,113955.359375
2025-09-11,107802.77149086604,101623.3931240014,113905.4569846638,109060.58554238438,115507.5390625
2025-09-12,107744.30281054277,101104.69567084045,113846.45734604243,108883.93864611065,116101.578125
2025-09-13,107700.72716470352,101505.22929873831,113863.30108037738,108707.29174983688,115950.5078125
2025-09-14,107763.85694079718,101365.80459496228,114292.61066825825,108530.64485356315,115407.65625
2025-09-15,107947.95235568915,101189.59911697866,114169.37637304016,108353.9979572894,115444.875
2025-09-16,107869.15119401817,101534.30324833773,113920.99239983273,108177.35106101565,116843.1875
2025-09-17,108086.6560373412,101551.66766414883,114435.24682843404,108000.7041647419,116468.5078125
2025-09-18,107824.50530741105,101516.94017502514,114526.37049585287,107824.05726846815,117137.203125
2025-09-19,107771.6807962921,101650.07766776235,114607.20904171497,107647.4103721944,115688.859375
2025-09-20,107708.89620187359,100932.56263385528,114503.43326439324,107470.76347592067,115721.9609375
2025-09-21,107728.38498185648,101306.30339820968,114379.1350010912,107294.11657964693,115306.09375
2025-09-22,107845.43594842374,101468.03321398364,114517.34635891173,107117.46968337317,112748.5078125
2025-09-23,107677.80315895927,101592.78047969501,114098.9580090845,106940.82278709943,112014.5
2025-09-24,107786.85700403881,101109.2012050074,113874.34044213375,106764.17589082567,113328.6328125
2025-09-25,107399.3036613537,100829.3868602533,113785.55066101831,106587.52899455195,109049.2890625
2025-09-26,107207.22688020326,100807.31474410275,113697.82555565576,106410.88209827818,109712.828125
2025-09-27,106994.79831997574,100316.12613609183,113625.25085908163,106234.23520200445,109681.9453125
2025-09-28,106857.97682748335,100586.51474287045,113522.1277715222,106057.58830573068,112122.640625
2025-09-29,106815.9474574235,100365.87116418469,113044.84535566159,105880.94140945695,114400.3828125
2025-09-30,106490.42941761445,99649.97979677416,112822.23965080154,105704.2945131832,114056.0859375
2025-10-01,106446.72263735086,100440.50247568467,112710.78861448738,105527.64761690945,118648.9296875
2025-10-02,105915.3230167972,99316.70285997457,112235.84366752866,105351.0007206357,120681.2578125
2025-10-03,105591.86322164965,99061.60629539759,112348.08257093515,105174.35382436196,122266.53125
2025-10-04,105263.7280738792,98757.49884408116,111594.91526263244,104997.7069280882,122425.4296875
2025-10-05,105029.66759776446,98376.80580998803,111281.87950703719,104821.06003181447,123513.4765625
2025-10-06,104911.16096979585,98282.28043085126,111430.50575005589,104644.41313554073,124752.53125
2025-10-07,104531.66269775244,97999.37735881825,111032.94559683808,104467.76623926697,121451.3828125
2025-10-08,104457.60250774691,97740.61627642864,110476.32101819414,104291.11934299323,123354.8671875
2025-10-09,103919.97036207409,97388.64820966564,110215.52088150676,104114.47244671948,121705.5859375
2025-10-10,103614.24438073665,97641.44964543614,110095.94424913316,103937.82555044575,113214.3671875
2025-10-11,103327.01114193026,97309.43781257854,109473.74328236087,103761.17865417198,110807.8828125
2025-10-12,103155.60134676199,96563.53615134131,109815.86712883573,103584.53175789825,115169.765625
2025-10-13,103119.49352445293,96523.70484938119,109047.61986013838,103407.8848616245,115271.078125
2025-10-14,102839.61604672438,96360.93244970586,109122.85517406257,103231.23796535075,113118.6640625
2025-10-15,102879.41741730008,96717.20048051044,109336.93702300588,103054.591069077,110783.1640625
2025-10-16,102466.53433140165,96006.48212063953,108873.4476178834,102877.94417280325,108186.0390625
2025-10-17,102292.81298810345,95862.0011218713,108625.28286350981,102701.2972765295,106467.7890625
2025-10-18,102141.03054237449,95945.54391587632,109146.66651611886,102524.65038025577,107198.265625
2025-10-19,102104.63686747856,95717.6541407088,108979.28591770993,102348.003483982,108666.7109375
2025-10-20,102199.2663422058,95482.77722584421,108990.96367077382,102171.35658770827,110588.9296875
2025-10-21,102042.14690602272,95950.74109060662,108611.73993448222,101994.7096914345,108476.890625
2025-10-22,102193.27334420473,95875.41037676764,108555.52214576297,101818.06279516077,107688.5859375
2025-10-23,101877.17140071499,95132.96771622956,108531.63358013591,101641.41589888705,110069.7265625
2025-10-24,101783.00549367706,95390.18210559437,107848.48694205185,101464.76900261328,111033.921875
2025-10-25,101691.3744785213,95156.46732821235,108405.16345075262,101288.12210633955,111641.7265625
2025-10-26,101694.11352379862,95280.11563768577,108060.25205348064,101111.47521006578,114472.4453125
2025-10-27,101805.8501049196,95520.3955964057,107928.49050874452,100934.82831379205,114119.328125
2025-10-28,101643.44009551716,95155.7997678233,107747.00779710241,100758.1814175183,112956.1640625
2025-10-29,101767.15013767632,94816.71480238457,108894.39719302495,100581.53452124455,110055.3046875
2025-10-30,101402.41261368131,94865.63753729209,107932.9971765468,100404.8876249708,108305.546875
2025-10-31,101239.906233606,95077.74904594489,107566.87888145552,100228.24072869706,109556.1640625
2025-11-01,101062.30743211668,94329.3816412093,107137.53310174213,100051.5938324233,110064.015625
2025-11-02,100964.03187638952,94469.24267547579,106638.3486169412,99874.94693614957,110639.625
2025-11-03,100962.7157818428,94549.20966378003,107683.84871392744,99698.3000398758,106547.5234375
2025-11-04,100678.56511429395,94250.90104046263,107901.24806651135,99521.65314360207,101590.5234375
2025-11-05,100675.44130746175,94541.71052384147,107282.26701051406,99345.00624732832,103891.8359375
2025-11-06,100182.5125462028,94046.34474601255,106261.0189316855,99168.35935105458,101301.2890625
2025-11-07,99894.22656090945,93501.85629946252,106479.68449374755,98991.71245478085,103372.40625
2025-11-08,99596.9531782102,92813.3169982413,106087.58838060644,98815.06555850708,102282.1171875
2025-11-09,99388.61901620885,92530.84367658869,105660.84763127299,98638.41866223335,104719.640625
2025-11-10,99290.08705454056,93263.84916108528,105968.82717036671,98461.7717659596,105996.59375
2025-11-11,98924.41205282822,92360.40332901904,105461.2272597699,98285.12486968585,102997.46875
2025-11-12,98857.84312069022,92695.02755928643,105188.41983560144,98108.4779734121,101663.1875
2025-11-13,98321.4048673259,92097.53120759962,104701.64803799916,97931.83107713835,99697.4921875
2025-11-14,98010.815089471,91412.76719624035,104336.87366474679,97755.1841808646,94397.7890625
2025-11-15,97713.088834631,91141.64430860693,104615.25608028172,97578.53728459084,95549.1484375
2025-11-16,97526.15235243923,90984.74305452434,103815.15820256872,97401.89038831707,94177.078125
2025-11-17,97470.22028960142,91004.48161220516,103915.45558538334,97225.24349204337,92093.875
2025-11-18,97167.0672094461,91046.62119349322,103804.34918073381,97048.5965957696,92948.875
2025-11-19,97181.0643253977,90693.50447365145,103899.48146845524,96871.94969949585,91465.9921875
2025-11-20,96740.81195230747,90483.73002460893,102898.75713863822,96695.30280322209,86631.8984375
2025-11-21,96539.12422565653,90055.34613759127,102977.55645247,96518.65590694838,85090.6875
2025-11-22,96359.71407131535,89471.2067578703,102318.33137160931,96342.00901067462,84648.359375
2025-11-23,96296.89969080524,89610.01601348388,102732.19689804385,96165.36211440085,86805.0078125
2025-11-24,96367.08333894725,90286.46649676087,103148.01945737249,95988.71521812715,88270.5625
2025-11-25,96188.1306378808,89960.40106286047,102586.3312209927,95812.0683218534,87341.890625
2025-11-26,96320.51830093782,90234.10189771181,102690.94012031515,95635.42142557963,90518.3671875
2025-11-27,95989.07766027068,89601.02523021158,102368.27447366313,95458.77452930587,91285.375
2025-11-28,95883.08743131232,89420.55669926488,102733.97629487963,95282.12763303216,90919.265625
2025-11-29,95783.06066042162,89039.4161299606,102826.75487670094,95105.4807367584,90851.7578125
2025-11-30,95780.54425010263,89076.99105370714,102120.89836984973,94928.83384048464,90394.3125
2025-12-01,95889.67921444161,89426.67623415937,102332.33102372156,94752.18694421087,86321.5703125
2025-12-02,95726.64760441204,88993.90915969551,102416.06423210287,94575.54004793717,91350.203125
2025-12-03,95850.87205656568,89411.17110558736,102007.83122813959,94398.8931516634,93527.8046875
2025-12-04,95486.79387723401,88879.47954260222,101681.73369026219,94222.24625538965,92141.625
2025-12-05,95323.9820930234,88980.43576912813,101878.41106778913,94045.59935911589,89387.7578125
2025-12-06,95143.91791906157,88944.51482813462,101770.23319551849,93868.95246284218,89272.375
2025-12-07,95039.77306556296,88625.37378692621,101424.9653158155,93692.30556656842,90405.640625
2025-12-08,95027.93058154618,88773.07384942005,101536.96837657415,93515.65867029467,90640.203125
2025-12-09,94727.3752261265,88359.66504511832,100850.86582681703,93339.01177402095,92691.7109375
2025-12-10,94700.82084651195,88252.20429882634,100810.93082604057,93162.3648777472,92020.9453125
2025-12-11,94176.40263246124,87259.55193233154,101005.85255029854,92985.71798147343,92511.3359375
2025-12-12,93847.68901274758,87718.73230232619,100280.50168837192,92809.07108519967,90270.4140625
2025-12-13,93500.36029160526,86891.95788492534,99243.17407010189,92632.42418892596,90298.7109375
2025-12-14,93231.87533019374,86522.12453318223,99434.06476805265,92455.7772926522,88175.1796875
2025-12-15,93062.87801387667,86416.96678333152,99436.13011435923,92279.13039637844,86419.78125
2025-12-16,92616.47361062799,86049.21734775414,99255.96179008679,92102.48350010467,87843.984375
2025-12-17,92459.24560119743,86179.98206735862,98985.75308374599,91925.83660383098,86143.7578125
2025-12-18,91822.84385303958,85371.34173856219,98053.20983056551,91749.18970755722,85462.5078125
2025-12-19,91403.901723841,84962.9709085471,97877.12470000412,91572.54281128345,88103.3828125
2025-12-20,90990.63175354924,84474.45430103035,97325.75418662468,91395.89591500969,88344.0
2025-12-21,90682.4234815385,84271.94579062429,96772.18427996122,91219.24901873598,88621.75
2025-12-22,90501.19697152339,84228.75309944504,96493.64354434871,91042.60212246222,88490.015625
2025-12-23,90070.64355210908,83908.18643540956,96707.91453863162,90865.95522618847,87414.0
2025-12-24,89957.2252799527,83351.03533852144,96589.7046099428,90689.30832991475,87611.9609375
2025-12-25,89391.76442408918,82605.01695405014,95732.30729434105,90512.661433641,87234.7421875
2025-12-26,89069.38047437933,83207.02370626351,95314.76601810147,90336.01453736723,87301.4296875
2025-12-27,88776.12374535369,82752.11066362725,94731.30784464384,90159.36764109347,87802.15625
2025-12-28,88608.62803831702,82108.63630405212,94994.09722341456,89982.72074481977,87835.8359375
2025-12-29,88585.53441645169,82124.40237208674,94644.7664620997,89806.073848546,87138.140625
2025-12-30,88326.81566337131,81883.22706813228,95115.93105405667,89629.42695227225,88430.1328125
2025-12-31,88394.87064065634,82120.6400630565,94856.93374894271,89452.78005599849,87508.828125
2026-01-01,88016.21726264515,81530.30532446127,94230.51503497055,89276.13315972478,88731.984375
2026-01-02,87881.53879502082,81515.33591410841,94263.44414515133,89099.48626345102,89944.6953125
2026-01-03,87772.42961420456,81552.74335370146,94140.36005404271,88922.83936717725,90603.1875
2026-01-04,87781.15989978942,81341.46265211659,93432.89999126187,88746.1924709035,91413.4921875
2026-01-05,87922.20835040233,81704.8335891231,94551.73160481284,88569.54557462978,93882.5546875
2026-01-06,87811.68963641858,81773.83637530416,94583.71974479931,88392.89867835602,93729.03125
2026-01-07,88008.54313306186,81307.92127221361,94686.58678482227,88216.25178208227,91308.0546875
2026-01-08,87736.30923682335,81043.84519085054,94228.89721265768,88039.60488580856,91027.125
2026-01-09,87683.24587729505,80862.74529730974,93829.39323742541,87862.9579895348,90513.1015625
2026-01-10,87629.1296422275,81559.21955388457,94142.97380576747,87686.31109326104,90386.6484375
2026-01-11,87665.05968786543,80897.07344799873,94086.74370388486,87509.66419698727,90827.4609375
2026-01-12,87805.0126751664,81488.34341586378,93990.87316040414,87333.01730071357,91192.9921875
2026-01-13,87665.27506469749,81350.25364973192,93826.73611049936,87156.3704044398,95321.78125
2026-01-14,87805.6194075174,81457.84825212626,94507.56019664266,86979.72350816605,96929.328125
2026-01-15,87451.05149530382,80928.80570237181,93609.18954134472,86803.07661189229,95551.1875
2026-01-16,87291.88198766978,81575.49295134812,93739.23804979387,86626.42971561858,95525.1171875
2026-01-17,87110.46835275023,80578.7796734654,93361.99987415007,86449.78281934482,95099.921875
2026-01-18,87000.94707937648,80366.02729538687,93229.8593366226,86273.13592307105,93634.4296875
2026-01-19,86980.70650157216,80318.39738130145,93642.2274286928,86096.4890267973,92553.59375
2026-01-20,86669.72891967915,80369.13823750646,93162.63585061661,85919.8421305236,88310.90625
2026-01-21,86631.67118972052,80241.80876638566,92987.81237176637,85743.19523424983,89376.9609375
2026-01-22,86095.51328825412,79337.89427854157,92070.43956428242,85566.54833797607,89462.453125
2026-01-23,85755.53114918253,79432.49659249045,91965.49929893682,85389.90144170236,89503.875
2026-01-24,85397.94224646606,79203.81534260717,91714.40479525988,85213.2545454286,89110.734375
2026-01-25,85120.54640515467,78805.06098815035,91766.10191859558,85036.60764915484,86572.21875
2026-01-26,84944.11452297059,78324.7461192138,91188.00439526064,84859.96075288107,88267.140625
2026-01-27,84491.65598292241,78301.3691668001,90700.93746085626,84683.31385660738,89102.5703125
2026-01-28,84329.43572445055,77643.99872485948,91014.77632900466,84506.6669603336,89184.5703125
2026-01-29,83688.57193049959,76862.60644022083,90283.42214996747,84330.02006405985,84561.5859375
2026-01-30,83264.97169628357,77204.06657870242,90089.54611527837,84153.37316778609,84128.65625
2026-01-31,82845.95381858494,76196.99110500343,89625.60583169654,83976.72627151238,78621.1171875
2026-02-01,82529.88143677842,76305.54497721937,89367.57672927043,83800.07937523862,76974.4453125
2026-02-02,82337.55704097365,76555.66347540585,88908.10889502711,83623.43247896487,78688.765625
2026-02-03,81891.5100577467,75690.57666271906,88155.63463712393,83446.7855826911,75633.546875
2026-02-04,81757.04703158709,75225.39317690911,88341.79618330933,83270.1386864174,73019.703125
2026-02-05,81163.89406530993,74552.72178892617,87589.16055797171,83093.49179014363,62702.09765625
2026-02-06,80806.18729012908,73911.19026582672,86667.916466974,82916.84489386987,70555.390625
2026-02-07,80469.15866027483,74278.06152094125,87212.68868184899,82740.19799759616,69281.96875
2026-02-08,80248.83776891057,73622.61876622638,86719.08941609817,82563.5511013224,70264.7265625
2026-02-09,80163.52003886683,74216.84811706924,86358.47003866096,82386.90420504865,70120.78125
2026-02-10,79833.12927496759,72884.11329061544,85887.03212612431,82210.25730877488,68793.9609375
2026-02-11,79820.34237726004,73811.71865866905,86479.33052548158,82033.61041250118,66991.96875
2026-02-12,79352.30372941142,72254.19473578216,86169.13054128128,81856.96351622742,66221.84375
2026-02-13,79120.68301606181,72292.17989265312,85378.87344234982,81680.31661995365,68857.84375
2026-02-14,78908.42193624502,72640.5608285099,85522.81520679613,81503.6697236799,69767.625
2026-02-15,78809.4889215347,71937.99145751583,85087.44727758081,81327.02282740618,68788.1875
2026-02-16,78840.39090650655,72330.37205160531,85380.22877491305,81150.37593113242,68843.15625
2026-02-17,78619.56914802502,72450.14641855648,84679.66369647806,80973.72903485867,67494.21875
2026-02-18,78708.54624128445,72362.03464460638,85053.1128992478,80797.0821385849,66425.3203125
2026-02-19,78333.65154719134,71841.99368771377,84650.12699881013,80620.4352423112,66957.5234375
2026-02-20,78186.07883883761,71731.71900795879,84476.52405268427,80443.78834603743,68005.421875
2026-02-21,78048.62203289199,71377.09433735626,84507.91093730641,80267.14144976367,68003.765625
2026-02-22,78015.4088389018,71680.56578529623,84743.5272694423,80090.49455348997,67659.390625
2026-02-23,78103.3823952594,71565.28231268577,84034.17691158863,79913.8476572162,64616.73828125
2026-02-24,77931.65916891584,71440.75055959729,83886.04510172953,79737.20076094245,64080.04296875
2026-02-25,78062.63176193103,71576.51684551705,84154.69426026304,79560.55386466869,67960.125
2026-02-26,77723.6454985741,71293.3464863953,83828.00717406618,79383.90696839498,67453.7734375
2026-02-27,77607.00436873543,71403.24417543749,83961.35881572246,79207.26007212122,65881.796875
2026-02-28,77496.65401287505,71364.7931936357,84218.4234866297,79030.61317584745,66995.859375
2026-03-01,77487.8633939806,71402.82513541545,83844.81320255778,78853.9662795737,65738.1015625
